id,links,attributes,docketId,comment,desc,support,gpt_answer
EEOC-2020-0005-4159,{'self': 'https://api.regulations.gov/v4/comments/EEOC-2020-0005-4159'},"{'commentOn': '09000064846bf686', 'commentOnDocumentId': 'EEOC-2020-0005-0001', 'duplicateComments': 0, 'address1': None, 'address2': None, 'agencyId': 'EEOC', 'city': None, 'category': None, 'comment': 'Chair Dhillon,<br/><br/>I am writing to request that you with withdraw this proposed discriminatory and anti-union regulation. <br/><br/>The proposed regulation undermines EEOCs mission to enforce laws that prevent discrimination in the workplace by deterring federal workers from coming forward and impeding their rights to representation. Reopening the comment period when the vast majority of the thousands of comments already received oppose this arbitrary and illegal rule also raises grave doubts about the EEOCs motive for reopening the comment period.<br/><br/>It is also exactly the wrong time for EEOC to diminish the ability to pursue discrimination complaints when our nation is facing the stark reality of racial injustice. Likewise, it is bad policy in the #MeToo era to hinder workers from exposing harassment. EEOC should focus on robust enforcement that strengthens civil rights rather than weakening rules to make it harder for victims of discrimination to get help.<br/><br/>The harmful impact of the proposed rule still includes:<br/><br/> Deterring federal employees from reporting discrimination. <br/><br/> Unfairly limiting the choice of representative, because federal workers need representation on duty time, which is when the complaint process takes place.<br/><br/> Singling out union representatives as the only federal employees who cannot use official time to assist in an EEO complaint. <br/><br/> Creating an enormous cost obstacle for federal workers, who without union representation in the EEO process, may face paying an attorney or abandoning their claim.<br/><br/> Attacking official time to unjustly prohibit unions from representing their bargaining units. <br/><br/>EEOC should hold a public meeting for transparency and to allow stakeholders to have a voice.<br/><br/>Sincerely,<br/><br/>John and Maria Simpson<br/>tarumchee1@gmail.com<br/>4515 Bryn Maawr Lane<br/>Houston, Texas 77027', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EEOC-2020-0005', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': 'Anonymous', 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006484762693', 'lastName': 'Anonymous', 'legacyId': None, 'modifyDate': '2020-07-19T16:33:58Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2020-07-19T04:00:00Z', 'postmarkDate': None, 'reasonWithdrawn': None, 'receiveDate': '2020-07-15T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': None, 'title': 'EEOC-2020-0005-0001 ', 'trackingNbr': '1k4-9htg-310u', 'withdrawn': False, 'zip': None, 'openForComment': False}",EEOC-2020-0005,"Chair Dhillon,<br/><br/>I am writing to request that you with withdraw this proposed discriminatory and anti-union regulation. <br/><br/>The proposed regulation undermines EEOCs mission to enforce laws that prevent discrimination in the workplace by deterring federal workers from coming forward and impeding their rights to representation. Reopening the comment period when the vast majority of the thousands of comments already received oppose this arbitrary and illegal rule also raises grave doubts about the EEOCs motive for reopening the comment period.<br/><br/>It is also exactly the wrong time for EEOC to diminish the ability to pursue discrimination complaints when our nation is facing the stark reality of racial injustice. Likewise, it is bad policy in the #MeToo era to hinder workers from exposing harassment. EEOC should focus on robust enforcement that strengthens civil rights rather than weakening rules to make it harder for victims of discrimination to get help.<br/><br/>The harmful impact of the proposed rule still includes:<br/><br/> Deterring federal employees from reporting discrimination. <br/><br/> Unfairly limiting the choice of representative, because federal workers need representation on duty time, which is when the complaint process takes place.<br/><br/> Singling out union representatives as the only federal employees who cannot use official time to assist in an EEO complaint. <br/><br/> Creating an enormous cost obstacle for federal workers, who without union representation in the EEO process, may face paying an attorney or abandoning their claim.<br/><br/> Attacking official time to unjustly prohibit unions from representing their bargaining units. <br/><br/>EEOC should hold a public meeting for transparency and to allow stakeholders to have a voice.<br/><br/>Sincerely,<br/><br/>John and Maria Simpson<br/>tarumchee1@gmail.com<br/>4515 Bryn Maawr Lane<br/>Houston, Texas 77027",,0,0
EPA-HQ-OA-2017-0533-0770,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0770'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Stop horrible tests on defenseless animals.', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c14b0b', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T00:34:55Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgh-6zgo', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,Stop horrible tests on defenseless animals.,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OA-2017-0533-0773,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0773'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'I support the use of animal free methods and I  support the agency&#39;s efforts to replace chemical tests that use animals with high-tech, sophisticated animal-free methods and I  want your  budget to reflect this priority which focuses on animal-free testing.', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c14b1e', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T01:05:51Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgh-iv27', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,"I support the use of animal free methods and I  support the agency&#39;s efforts to replace chemical tests that use animals with high-tech, sophisticated animal-free methods and I  want your  budget to reflect this priority which focuses on animal-free testing.",Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OA-2017-0533-0818,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0818'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'please make sure to do right by all animals and earth. Be kind. thank you', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c151f0', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T00:46:02Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgi-gyqi', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,please make sure to do right by all animals and earth. Be kind. thank you,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OA-2017-0533-0821,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0821'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Please use only animal-free methods for research. Based on EPA&#39;s dreadful actions since November 2016, I suppose Pruitt and his ilk would delight in torturing animals in the name of research, but one doesn&#39;t have to submit to evil leaders. Please stay strong and help the animals, wildlife, clean air, and clean water -- and your nation.', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c15224', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T00:33:05Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgi-1rfz', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,"Please use only animal-free methods for research. Based on EPA&#39;s dreadful actions since November 2016, I suppose Pruitt and his ilk would delight in torturing animals in the name of research, but one doesn&#39;t have to submit to evil leaders. Please stay strong and help the animals, wildlife, clean air, and clean water -- and your nation.",Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OA-2017-0533-0853,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0853'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'What is the point in continuing this cruel and archaec practice with newer and more efficient measures available ?', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c1544a', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T00:36:46Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgi-tc9a', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,What is the point in continuing this cruel and archaec practice with newer and more efficient measures available ?,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,0
EPA-HQ-OA-2017-0533-0859,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0859'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Do not test on animals.  It is cruel and Inhumane.  ', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c15582', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T00:57:44Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgi-f3x4', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,Do not test on animals.  It is cruel and Inhumane.,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OA-2017-0533-0860,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0860'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Please look for alternatives to animal testing! These tests are pointless. Test on real people so we can see real applications!', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c15583', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T01:00:23Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgi-3ly9', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,Please look for alternatives to animal testing! These tests are pointless. Test on real people so we can see real applications!,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,0
EPA-HQ-OA-2017-0533-0885,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0885'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'REDUCE THE TRASH SPENDING.<br/>UNNECESSARY, EXPENSIVE AND HUGELY INHUMANE. <br/>', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c15bfb', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T01:03:27Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgj-r276', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,"REDUCE THE TRASH SPENDING.<br/>UNNECESSARY, EXPENSIVE AND HUGELY INHUMANE. <br/>",Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,0
EPA-HQ-OA-2017-0533-0886,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OA-2017-0533-0886'},"{'commentOn': '0900006482b9f56b', 'commentOnDocumentId': 'EPA-HQ-OA-2017-0533-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'We need to treat animals better in our society.  Please stop painful animal testing.', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OA-2017-0533', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c15bff', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T01:03:37Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-27T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-27T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zgj-e7uc', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OA-2017-0533,We need to treat animals better in our society.  Please stop painful animal testing.,Request for public comments on the Draft FY 2018-2022 EPA Strategic Plan.,1,1
EPA-HQ-OAR-2016-0604-0099,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OAR-2016-0604-0099'},"{'commentOn': '09000064845e4ed2', 'commentOnDocumentId': 'EPA-HQ-OAR-2016-0604-0001', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Dear EPA Administrator Andrew Wheeler,<br/><br/>It isthe right thing to do. You really must adjust emissions testing protocols and compliance calculations for the Light-duty Greenhouse Gas (GHG) Emissions Standards and Fuel Economy Standards to ensure that the transition to E10 as a test fuel has no impact on the stringency of the standards.<br/><br/>The EPA should listen to its own technical guidance on this issue, not the request from automakers to ignore the necessary change in testing.  I encourage you to proceed with the adjustment to testing protocols and compliance calculations as proposed.<br/><br/>Sincerely,<br/>Dr. David Ostwald<br/>Laceyville, PA 18623', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OAR-2016-0604', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006484742581', 'lastName': None, 'legacyId': None, 'modifyDate': '2020-10-01T21:11:57Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2020-08-19T04:00:00Z', 'postmarkDate': '2020-07-11T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2020-07-11T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Comment submitted by D. Ostwald', 'trackingNbr': '1k4-9hqt-51lo', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OAR-2016-0604,"Dear EPA Administrator Andrew Wheeler,<br/><br/>It isthe right thing to do. You really must adjust emissions testing protocols and compliance calculations for the Light-duty Greenhouse Gas (GHG) Emissions Standards and Fuel Economy Standards to ensure that the transition to E10 as a test fuel has no impact on the stringency of the standards.<br/><br/>The EPA should listen to its own technical guidance on this issue, not the request from automakers to ignore the necessary change in testing.  I encourage you to proceed with the adjustment to testing protocols and compliance calculations as proposed.<br/><br/>Sincerely,<br/>Dr. David Ostwald<br/>Laceyville, PA 18623",Rule will establish adjustment to vehicle emission test procedures to account for changes in regulatory test fuel.,1,1
EPA-HQ-OAR-2017-0355-0433,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OAR-2017-0355-0433'},"{'commentOn': '0900006482bcda5a', 'commentOnDocumentId': 'EPA-HQ-OAR-2017-0355-0002', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'I oppose the repeal of the Clean Power Plan and support the adoptions of clean renewable energies. Failure to limit pollution will further exacerbate climate change and the natural disasters like we have seen this year will only get worse and cost the United States financially. I also oppose any other measure that will loosen its restrictions.<br/><br/>I believe the CPP protects our environment by limiting pollution from power plants and is necessary in order to ensure we all can live health lives. The CPP ensures that we have clean air and a climate that can sustain our diverse eco system.<br/><br/>I implore you to preserve the CPP so we can maintain the natural resources necessary to our health and survival. Withdrawing the CPP is a direct threat to the well being of our nation.', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OAR-2017-0355', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c098ad', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T02:01:18Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-26T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-26T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Anonymous public comment', 'trackingNbr': '1k1-8zfn-mvvo', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OAR-2017-0355,I oppose the repeal of the Clean Power Plan and support the adoptions of clean renewable energies. Failure to limit pollution will further exacerbate climate change and the natural disasters like we have seen this year will only get worse and cost the United States financially. I also oppose any other measure that will loosen its restrictions.<br/><br/>I believe the CPP protects our environment by limiting pollution from power plants and is necessary in order to ensure we all can live health lives. The CPP ensures that we have clean air and a climate that can sustain our diverse eco system.<br/><br/>I implore you to preserve the CPP so we can maintain the natural resources necessary to our health and survival. Withdrawing the CPP is a direct threat to the well being of our nation.,"The EPA is taking action to repeal the Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units (EGUs), commonly referred to as the Clean Power Plan, as promulgated October 23, 2015. The EPA is also proposing the Affordable Clean Energy rule which would establish emission guidelines for states to develop plans to address greenhouse gas emissions from existing coal-fired power plants. The ACE rule would replace the 2015 Clean Power Plan, which EPA has proposed to repeal because it exceeded EPA's authority.",0,1
EPA-HQ-OAR-2017-0355-0490,{'self': 'https://api.regulations.gov/v4/comments/EPA-HQ-OAR-2017-0355-0490'},"{'commentOn': '0900006482bcda5a', 'commentOnDocumentId': 'EPA-HQ-OAR-2017-0355-0002', 'duplicateComments': 1, 'address1': None, 'address2': None, 'agencyId': 'EPA', 'city': None, 'category': None, 'comment': 'Dear EPA,<br/><br/>I absolutely oppose the repeal of the Clean Power Plan, as well as any other measures that will loosen its restrictions on pollution. You are proposing the death not only of of many men women and children but also wildlife, landscapes, environments and sites not only in the US but globally due to its short sighted impact. <br/><br/>The CPP protects our environment by limiting pollution from power plants, and in order to live healthy lives, we all require clean air and temperatures that can sustain our diverse ecosystem.<br/><br/>You also demean the EPA and the US and their standing in the world.Carbon pollution is recognised globally as a toxin. the US once had primacy and recognition for its moves towards the protection of the atmosphere and then its population. In this action you are effectively stating that you do not care for americans, just profit, at the cost of people, landscape,communities, flora and fauna. <br/> <br/>Please preserve the CPP so we can maintain the natural resources necessary to our health and survival. It will not be possible for our nation to prosper without a healthy atmosphere or climate.<br/><br/>Thank you for your kind attention to this matter. <br/>Cordially,<br/>cliff sinclair<br/>', 'country': None, 'displayProperties': [{'name': 'pageCount', 'label': 'Page Count', 'tooltip': 'Number of pages In the content file'}], 'docAbstract': None, 'docketId': 'EPA-HQ-OAR-2017-0355', 'documentType': 'Public Submission', 'email': None, 'fax': None, 'field1': None, 'field2': None, 'fileFormats': None, 'firstName': None, 'govAgency': None, 'govAgencyType': None, 'objectId': '0900006482c0b377', 'lastName': None, 'legacyId': None, 'modifyDate': '2017-11-04T02:08:41Z', 'organization': None, 'originalDocumentId': None, 'pageCount': 1, 'phone': None, 'postedDate': '2017-11-03T04:00:00Z', 'postmarkDate': '2017-10-26T04:00:00Z', 'reasonWithdrawn': None, 'receiveDate': '2017-10-26T04:00:00Z', 'restrictReason': None, 'restrictReasonType': None, 'stateProvinceRegion': None, 'submitterRep': None, 'submitterRepAddress': None, 'submitterRepCityState': None, 'subtype': 'Public Comment', 'title': 'Comment submitted by C. Sinclair', 'trackingNbr': '1k1-8zfq-brlq', 'withdrawn': False, 'zip': None, 'openForComment': False}",EPA-HQ-OAR-2017-0355,"Dear EPA,<br/><br/>I absolutely oppose the repeal of the Clean Power Plan, as well as any other measures that will loosen its restrictions on pollution. You are proposing the death not only of of many men women and children but also wildlife, landscapes, environments and sites not only in the US but globally due to its short sighted impact. <br/><br/>The CPP protects our environment by limiting pollution from power plants, and in order to live healthy lives, we all require clean air and temperatures that can sustain our diverse ecosystem.<br/><br/>You also demean the EPA and the US and their standing in the world.Carbon pollution is recognised globally as a toxin. the US once had primacy and recognition for its moves towards the protection of the atmosphere and then its population. In this action you are effectively stating that you do not care for americans, just profit, at the cost of people, landscape,communities, flora and fauna. <br/> <br/>Please preserve the CPP so we can maintain the natural resources necessary to our health and survival. It will not be possible for our nation to prosper without a healthy atmosphere or climate.<br/><br/>Thank you for your kind attention to this matter. <br/>Cordially,<br/>cliff sinclair<br/>","The EPA is taking action to repeal the Carbon Pollution Emission Guidelines for Existing Stationary Sources: Electric Utility Generating Units (EGUs), commonly referred to as the Clean Power Plan, as promulgated October 23, 2015. The EPA is also proposing the Affordable Clean Energy rule which would establish emission guidelines for states to develop plans to address greenhouse gas emissions from existing coal-fired power plants. The ACE rule would replace the 2015 Clean Power Plan, which EPA has proposed to repeal because it exceeded EPA's authority.",0,1
